,VH,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VHVV,VHVV_1,VHVV_2,VHVV_3,VHVV_4,VHVV_5,VHVV_6,VHVV_7,VHVV_8,VHVV_9,VHVV_10,VHVV_11,VHVV_12,VHVV_13
443,-18.1513112,-20.08865267,-22.1717534,-20.37464594,-19.02162868,-16.93413007,-18.06436964,-18.58674135,-19.18372901,-18.37823095,-18.04118236,-17.00144415,-16.14607614,-16.51130068,-6.976184049,-7.89321306,-9.279157265,-8.709685165,-7.104403313,-5.203616146,-6.192817705,-6.717273044,-6.038636796,-4.36433265,-4.188038612,-5.096914202,-6.329220112,-7.749179068
444,-18.80921538,-20.67993154,-22.1327242,-21.57784316,-19.64346179,-17.36912937,-17.84206942,-18.48358618,-19.07967498,-17.80357833,-17.23050569,-16.53685967,-15.76411547,-15.28771003,-8.186327565,-8.790144694,-10.15377301,-9.300401285,-7.000534038,-5.057885065,-6.452051475,-7.255308637,-6.921880467,-4.946082809,-4.505278991,-4.831001648,-5.899212711,-7.140566543
445,-18.43595003,-19.91137255,-22.1304269,-21.51346524,-18.83901326,-17.0161901,-18.64043705,-19.33876086,-18.61921429,-18.23956201,-17.89695194,-17.19488024,-16.24107662,-15.66411356,-8.513791978,-9.275473799,-10.36077527,-9.351156345,-6.578713814,-4.1834305,-6.427700944,-7.987845707,-7.042079041,-4.861105807,-4.054789094,-4.369304943,-5.642129561,-6.536881848
446,-18.77055042,-20.67104362,-21.96856923,-20.8190272,-18.66523821,-18.00853981,-19.04944317,-19.10960005,-18.90615479,-18.75672558,-18.62990329,-17.44974708,-16.84636314,-17.21384876,-7.621553426,-8.791561149,-9.836229187,-9.007858239,-7.125730181,-5.617003394,-7.40499849,-7.614104842,-6.32129616,-4.597023151,-5.143274361,-5.549297174,-6.439405696,-7.96333882
447,-17.60278757,-19.64072555,-21.89944193,-21.28937028,-19.56143086,-17.66638207,-18.326469,-18.71522419,-19.54380196,-18.96711866,-18.40921195,-17.54672512,-16.08045152,-16.11804701,-8.113881435,-8.529036604,-10.75239572,-9.925174452,-7.577448804,-4.931012003,-6.354580943,-7.077615483,-6.44073737,-4.918430749,-4.646431677,-5.224057627,-5.643379289,-6.993675482
448,-18.77227822,-20.58502454,-21.55889119,-20.11361907,-18.63454141,-17.78034172,-18.63512147,-18.47109728,-18.31472027,-17.77022321,-17.44237374,-16.69753152,-16.70801954,-16.70953263,-8.16424315,-8.242660102,-10.19905875,-9.314167533,-7.126539297,-4.929020577,-6.76017172,-6.94461067,-6.078650723,-4.565450932,-4.550973683,-5.021097228,-5.988986588,-6.617783075
449,-19.46621609,-21.28813445,-22.15168878,-20.41787484,-18.91546489,-17.9644123,-18.95245801,-19.21181409,-19.06155992,-18.51714898,-18.13121289,-17.35211276,-16.78439992,-16.94901467,-8.673653155,-8.995935248,-10.14826947,-8.852070747,-6.78617538,-5.087788106,-7.206227547,-7.658546729,-6.716986407,-5.210846648,-5.274313254,-5.52321356,-6.01167589,-6.904362591
450,-17.02872137,-20.16007782,-21.87709834,-20.87943757,-18.58163916,-17.30817609,-18.55721665,-18.79951817,-18.62571709,-18.83398897,-18.5020343,-17.19981299,-16.00923801,-16.28034061,-7.056250152,-8.353922161,-9.488374532,-8.876373631,-6.432290538,-4.862751112,-7.36707388,-8.185689389,-6.63890111,-5.414894645,-5.269629091,-5.211408613,-5.29322129,-6.35393001
451,-18.44357956,-20.71837864,-22.63890714,-20.66863814,-18.72823871,-17.38119159,-18.32267762,-19.15863409,-19.76403261,-18.7186475,-17.81243088,-17.10761706,-16.11842808,-15.69269759,-8.225065338,-8.53247291,-10.84306861,-10.06275338,-6.918739982,-4.746075054,-6.322990933,-7.360027284,-6.673730765,-5.404781373,-4.858407559,-5.421716599,-6.053454142,-7.342316976
452,-18.5054643,-20.32939085,-22.44612911,-21.2644394,-19.19543015,-17.40900686,-19.0305952,-18.77976888,-19.03700521,-18.01645563,-18.14933449,-17.32066854,-16.87383912,-17.27383723,-8.07939114,-8.262919924,-10.04700587,-9.37083397,-7.433043986,-4.755917669,-6.381712366,-6.481860264,-6.953156598,-5.431695735,-5.364754994,-5.237882471,-6.592120006,-8.283153707
453,-18.52714607,-20.3224073,-22.67789944,-21.89205307,-19.61308278,-16.464968,-17.25378889,-17.8966813,-19.05515095,-18.16561399,-17.85551258,-17.16303963,-16.48247436,-16.01914171,-8.27380903,-9.079010095,-10.73211883,-9.596107272,-6.968512125,-4.494288614,-6.201690761,-7.130142073,-6.953763001,-5.121412172,-4.561540861,-4.051026609,-4.922575858,-6.343102678
454,-18.72081609,-20.8675684,-22.27181524,-20.78743572,-19.00979163,-16.61910079,-17.87634932,-18.39668075,-19.29292606,-18.41423784,-18.18311323,-17.59934936,-16.54156653,-15.88998732,-7.711558446,-8.353924382,-9.549966881,-8.857729915,-6.326167884,-3.476216018,-5.961058753,-7.53761258,-6.829778238,-4.437082209,-4.51670786,-4.831355311,-5.3382177,-6.430695705
455,-18.06571716,-20.28995718,-22.51191827,-21.27610598,-19.05759606,-16.65949592,-17.66693539,-18.08194639,-18.84947455,-17.98036582,-17.4213574,-16.54296067,-16.14508582,-15.95912888,-7.730676882,-8.99273813,-10.5212417,-9.38921695,-7.287299779,-5.107301236,-6.595625872,-6.768764958,-6.444837011,-5.133309342,-4.937982379,-4.76166238,-6.052466553,-7.332278405
456,-19.02109684,-20.61451278,-21.47689444,-20.38001477,-18.83126976,-17.48016831,-18.18803969,-18.52866266,-19.04335011,-18.60744655,-18.12364168,-16.91989736,-16.27600829,-16.24685774,-8.277365297,-8.737080704,-10.48167902,-9.993445546,-7.10762665,-4.486949616,-5.952495002,-7.256463572,-6.774608091,-5.297964907,-5.104972159,-5.138491386,-5.609771254,-6.791777174
457,-18.33493245,-20.53823793,-22.19732333,-21.17435954,-18.62015368,-16.52358237,-17.52520138,-18.25741927,-18.66499224,-18.07547577,-18.08470914,-16.78571607,-15.9542956,-16.41211116,-7.173327751,-8.19521655,-10.12499795,-9.451812215,-6.182875139,-3.475311354,-5.641684576,-7.269234218,-6.501136083,-4.508070589,-4.072594523,-4.90993912,-5.97220787,-7.431944109
458,-18.62284563,-19.5939415,-21.37178404,-20.13655395,-19.03303499,-16.8845394,-18.93667603,-18.84114258,-19.44156886,-18.53201475,-18.2629701,-16.65037608,-15.75367839,-16.39791283,-8.936130243,-8.410585992,-9.346745862,-8.257174011,-6.697044174,-5.154308263,-7.019282176,-7.314398733,-6.493163863,-4.712015291,-4.470853066,-4.61057502,-5.567932169,-7.387687566
459,-17.03847073,-18.87971414,-21.56723709,-21.28390666,-19.52164944,-17.12101813,-17.95899218,-18.50827879,-19.76151371,-18.70971572,-17.7148093,-16.63830936,-16.59671562,-17.92787679,-7.173520996,-8.474175817,-10.17906507,-9.185275812,-7.424272594,-4.584135072,-5.672605289,-6.825108695,-7.081326511,-4.873997161,-3.998108368,-5.028821948,-6.340795765,-8.554478945
460,-18.93826977,-20.69773582,-21.93844341,-21.52547529,-19.72244529,-17.32404939,-17.8364631,-18.4327653,-19.1023454,-18.44345289,-18.11395143,-16.72544114,-15.73345133,-15.65969897,-8.05635069,-8.811650221,-10.36531944,-9.800426338,-6.982540173,-4.215269848,-6.551056207,-7.711119259,-6.484656226,-3.941914966,-3.967208984,-4.502047304,-5.356285608,-6.39236386
461,-18.57090529,-20.48385655,-22.41756962,-21.13690679,-18.89532518,-16.83140887,-19.17115166,-19.59423842,-19.75860992,-17.93779287,-17.96444973,-17.18382489,-16.61729374,-16.13715729,-7.267520843,-8.572171436,-10.58258426,-9.883902954,-7.563969406,-4.94913128,-6.814350097,-7.433509713,-7.024086543,-4.420408569,-4.0718997,-4.674717206,-5.773788153,-7.112326004
462,-19.17272528,-20.16683833,-22.02851688,-20.4231719,-19.28345692,-16.18050087,-17.96596784,-18.75545744,-19.31864081,-18.33992456,-18.2809262,-17.62333006,-16.39175457,-16.07527634,-8.443793386,-8.355398632,-10.14756561,-8.778523509,-6.317228493,-3.255446905,-5.890011457,-7.769586491,-7.459584081,-4.991636473,-4.81048097,-5.621524898,-6.607986454,-7.636412086
463,-18.67342664,-20.26145623,-21.57096704,-20.77310277,-18.65191189,-16.93337293,-17.79842988,-18.37663547,-18.68713087,-18.36914517,-18.13281032,-17.1347592,-16.28346181,-15.77720918,-7.654320682,-7.522551184,-8.794997889,-8.571901066,-6.151142117,-3.917729539,-5.686014525,-6.636174267,-5.893040531,-4.652463979,-4.984985361,-5.573041134,-6.325994742,-6.831620804
464,-18.3598728,-19.67830918,-21.38842627,-20.55984131,-19.11660396,-17.40562427,-18.64009483,-18.82341027,-19.12862047,-18.15699748,-17.64477243,-16.61815028,-15.98418274,-15.82769782,-8.314522173,-8.68226644,-10.27700406,-9.708594989,-7.514838692,-5.2649788,-6.877221118,-7.286482837,-6.520945086,-5.107167464,-4.971642421,-5.242339178,-6.091111918,-7.231682522
465,-19.14844859,-20.21112623,-21.96645894,-20.32603275,-18.96613504,-16.41242708,-17.99848671,-18.80276519,-19.42118744,-17.84540153,-17.63241684,-16.94993123,-16.02069535,-15.83816494,-8.892473207,-8.79679137,-10.02340195,-9.314708583,-7.326186125,-4.931711844,-6.242519803,-7.41651784,-7.573513246,-5.842196177,-5.352600925,-5.192191852,-5.842454689,-7.096038179
466,-17.4774645,-19.43106653,-21.60091983,-21.49335755,-19.60000544,-16.94027655,-17.55948351,-18.10218935,-18.61056314,-17.55980024,-17.07055377,-16.68811057,-16.36211876,-16.93767023,-7.099802151,-8.00234296,-9.357281439,-9.539157764,-7.737298172,-4.789431071,-6.038380046,-7.259542129,-7.200395483,-4.932922558,-4.201263814,-4.167651877,-5.381284019,-7.26207241
467,-20.03984628,-20.67556087,-22.33461156,-22.35902126,-19.83827981,-16.12093382,-17.97874803,-19.13352248,-19.41221952,-17.61109524,-18.12897552,-17.69410678,-16.70821916,-15.46727477,-8.726799436,-8.519679975,-10.19841144,-9.776016552,-7.623045994,-4.817660855,-7.191403945,-7.967565644,-7.149695903,-4.41733954,-5.090271283,-5.587872589,-6.081172633,-6.0612832
468,-18.48394522,-20.40031947,-22.41896031,-21.61019949,-19.55490783,-16.9887594,-17.53493431,-18.14709069,-18.73205078,-17.78950484,-17.71407315,-17.17378738,-16.81460674,-16.98756339,-8.406248499,-9.093981897,-10.54282225,-9.093069641,-6.738723352,-4.099451963,-5.790527362,-6.527057983,-6.446746077,-4.508872916,-4.516163889,-5.081406972,-6.409958965,-8.046076873
469,-18.73978307,-20.31561204,-21.99849039,-21.13341406,-19.22317135,-17.61236992,-18.73372057,-19.44143765,-19.51821265,-18.1943637,-17.74849862,-17.13090157,-16.55951456,-15.99414328,-8.448390832,-8.591221378,-9.700907965,-9.297999648,-7.386081572,-5.645519958,-7.172511668,-7.661859576,-6.520106778,-4.489571494,-4.620475729,-4.999320978,-5.531430313,-6.465403806
470,-18.35881979,-19.73487531,-21.77064281,-21.12138908,-19.01259273,-16.39556374,-18.02691065,-18.88591328,-19.78841295,-17.93192505,-17.41105136,-16.76990293,-16.75311498,-17.04868768,-8.260341983,-8.468750269,-9.866045532,-9.506867228,-7.167470024,-4.964168369,-6.717406765,-7.419786358,-6.479452063,-4.075796383,-3.776678744,-4.302446185,-5.504504998,-7.744161805
471,-18.3313901,-20.36154645,-22.1611749,-20.92048989,-19.56997177,-17.07861619,-17.78721237,-18.18461274,-19.36414192,-18.73143211,-18.2955049,-17.28499247,-16.27406801,-15.35368939,-8.053247402,-8.826312487,-10.12324795,-9.289481421,-7.507304531,-5.319569553,-6.475849188,-7.242308318,-7.089796494,-5.581388972,-5.214973958,-4.971167782,-5.380611742,-6.304043003
472,-18.36761311,-19.4831924,-21.27986439,-21.0329144,-19.25890879,-17.08207278,-18.05855446,-18.41826732,-18.91849778,-18.27418647,-17.6061678,-16.27625498,-15.47717364,-15.89830248,-9.058963339,-8.084927587,-9.637507522,-9.55498744,-7.457358355,-4.583480128,-5.733340912,-7.144864351,-7.281681539,-5.671537425,-4.49943149,-4.844954975,-5.589815934,-6.648120217
473,-19.34542401,-20.95621527,-21.20059154,-20.82674523,-19.1279663,-17.3846182,-17.38090078,-18.13571972,-19.02032336,-18.82915749,-18.0934859,-17.09634151,-15.91328143,-15.30760983,-8.747728949,-9.288298446,-9.982211111,-9.712596796,-7.456385542,-5.232911717,-6.13609335,-7.211015582,-6.848023584,-5.361280982,-4.855490745,-5.18621542,-5.487428687,-6.306907875
474,-18.11813491,-18.47491316,-21.30764427,-21.11303544,-17.71018314,-15.40064968,-17.22677524,-18.01334224,-17.87784191,-16.70464067,-15.88025424,-15.32075929,-14.60077234,-14.80089538,-6.854862388,-8.19503508,-9.895864737,-9.466498684,-6.170956648,-3.783502367,-5.54310509,-7.506672172,-7.19517146,-5.066080155,-3.922625292,-5.012632548,-5.567722945,-6.806886057
475,-16.81863933,-19.19732172,-21.86931401,-20.61597778,-18.8395235,-16.5805658,-17.74102197,-19.08449075,-19.2753036,-17.3811943,-16.6351317,-15.59898367,-14.35272292,-13.78786113,-7.268776583,-8.907892989,-10.68634954,-9.508416549,-7.254510352,-4.78999151,-5.898307117,-8.164200577,-7.502877547,-5.032784272,-4.010445177,-5.21110642,-5.994076966,-6.422738763
476,-17.54934303,-19.75391404,-21.42981488,-19.95333692,-18.36169456,-16.45318221,-17.35712244,-17.62970308,-18.33425227,-17.41749566,-17.1095373,-15.98493246,-15.30138202,-14.86911701,-7.511903012,-8.441948397,-10.20830169,-9.06544085,-6.589278462,-4.602826843,-6.57633086,-7.213394385,-6.482850368,-5.035150681,-4.792249909,-4.792121543,-6.013012343,-6.959551781
477,-18.10909127,-19.94037906,-21.60361149,-20.59509448,-18.62139906,-16.88234184,-18.36043597,-18.74814771,-18.35271838,-17.27423047,-17.21515423,-16.19580457,-15.26051084,-14.98140703,-8.523297894,-9.240158728,-10.46135224,-9.61159185,-7.488677948,-5.064092561,-6.386590859,-7.869919748,-6.927759445,-5.2081914,-4.775989548,-5.37216259,-5.873189399,-6.868305866
478,-16.13752801,-18.42668376,-21.27321414,-20.35598296,-18.13894865,-16.12966889,-18.15091334,-18.78464186,-18.11772674,-16.20731027,-15.89610744,-15.39710134,-14.52603749,-14.11803597,-7.271040439,-8.466169727,-9.998785239,-9.433316463,-7.225862372,-4.763375619,-6.320178005,-7.889741859,-7.015861499,-4.93287683,-4.244153046,-5.110518083,-5.430843607,-5.913639702
479,-20.60590924,-22.76865841,-23.83087509,-21.20559949,-17.99901058,-16.51442873,-18.33980916,-19.23885872,-18.28419031,-17.02054761,-16.09093559,-15.07652853,-14.60609898,-15.17453205,-8.529346327,-9.61166851,-11.23353279,-10.74758993,-7.401096482,-4.780431148,-7.319833659,-9.509163588,-7.911022446,-4.320429903,-2.941414854,-4.690983276,-6.298949524,-7.35050046
480,-19.7726164,-22.04489083,-23.59878605,-21.77683194,-18.81332745,-17.21184236,-19.25075814,-19.73802553,-18.94718681,-17.07548082,-16.70499832,-16.05417321,-15.24710294,-14.56763317,-7.886088087,-9.25182159,-10.47126239,-9.617395629,-6.941869265,-5.067026661,-7.091118881,-8.896994406,-7.767374855,-4.583684785,-3.643542679,-4.870768303,-5.795516107,-6.320244741
481,-18.71652493,-21.58334965,-23.21255003,-20.58521593,-17.3103875,-16.03292075,-18.14284163,-19.62744577,-19.23053533,-16.71877491,-16.04513344,-15.84434939,-14.94762236,-14.38304837,-8.222131257,-9.565282922,-10.75311278,-10.07995073,-7.480390191,-5.594250358,-7.347385602,-9.345177728,-8.249769995,-4.719939282,-2.718846453,-4.694805641,-6.018975069,-7.216816929
482,-19.83383353,-23.24399428,-23.93822164,-21.652389,-17.87959999,-16.1264684,-18.29511113,-20.01166366,-19.63463326,-16.74917083,-16.06811115,-15.28914388,-14.48433169,-14.21197716,-7.610869012,-9.80832392,-11.50401232,-10.69350063,-6.628410712,-4.987819479,-6.087145204,-8.360029961,-7.506931468,-4.930717105,-3.356270871,-4.782283831,-5.731243866,-6.030618576
483,-19.58312566,-22.25341939,-22.99075016,-21.13679139,-18.3114825,-16.23976779,-17.83993302,-18.48050696,-19.21184119,-17.53034555,-17.67530884,-16.38868135,-14.70936944,-14.1075222,-7.240116589,-8.339428722,-10.2261438,-9.748394825,-6.739283508,-4.475372555,-7.481744883,-10.10129985,-9.012858014,-4.593261802,-2.933942193,-4.488211095,-5.805932559,-7.046372951
484,-20.15728241,-21.80974292,-22.57034112,-20.08807098,-17.7067818,-15.38120504,-16.37541335,-18.55533381,-19.26998376,-17.48458336,-16.76083308,-15.41529041,-14.20107167,-13.75745205,-8.116133372,-9.327830024,-10.6805245,-10.03559098,-7.573781647,-4.813233836,-5.811440239,-8.985088883,-8.629697835,-5.114017774,-2.956200246,-3.666066008,-4.542240224,-5.729737517
485,-19.56791426,-22.72599296,-24.47466683,-22.23382165,-18.26413453,-16.67032269,-17.74677602,-19.29520396,-19.18586382,-17.849428,-17.06991236,-16.60871653,-15.30636985,-14.27197916,-8.207783973,-9.070367982,-11.17913228,-10.38949938,-6.870568471,-3.853897415,-6.291595063,-9.31793356,-8.190740029,-5.342981248,-3.989616962,-5.044156036,-5.345985622,-6.619647888
486,-21.03720663,-22.68469475,-24.13098702,-21.25348473,-18.25198381,-15.85602157,-17.66401892,-18.5065366,-19.14971547,-17.20025873,-16.72211293,-15.56253315,-13.91465366,-13.15251123,-7.600426056,-9.742976686,-11.83011565,-11.12508474,-7.433747206,-4.763793628,-7.372941938,-8.873445412,-7.850626667,-4.291419427,-2.823652963,-3.84036148,-4.790321879,-5.868243229
487,-19.34401704,-21.10067537,-22.22779144,-21.64078513,-18.57282068,-16.45057008,-17.51006533,-18.56859354,-18.61112709,-17.43992973,-16.86427574,-16.29281213,-15.26741157,-15.3235626,-7.068472226,-8.463161232,-10.28418723,-10.44284757,-7.390398379,-4.809127759,-6.856839498,-9.086036086,-8.149251738,-4.265421001,-3.063255541,-4.343356357,-5.694118472,-7.003690341
488,-19.37691606,-22.1821497,-23.61080715,-20.72374859,-18.14383992,-15.8330204,-16.41853742,-17.88022315,-19.02824302,-18.29643014,-17.30567078,-16.33324803,-14.27426783,-13.40279616,-6.91994549,-8.497419595,-10.55366285,-10.29443238,-6.932910623,-4.075214818,-6.97527808,-9.693564886,-7.709624709,-3.636224474,-2.411251367,-4.795065177,-5.087598541,-6.748120334
489,-20.06682937,-22.19093315,-23.94119742,-22.29237467,-18.53004896,-16.18786045,-17.22833143,-19.22615393,-19.20048844,-17.13865668,-16.06146798,-15.67424435,-14.14269863,-13.75000426,-6.687268762,-8.818375221,-10.8327365,-11.39371635,-7.942500573,-4.942483443,-6.987267204,-10.16651019,-9.545168911,-5.337359945,-3.253416955,-4.627508898,-4.950071843,-5.798803991
490,-20.82682677,-23.30858222,-23.50164961,-21.16464301,-18.55320594,-16.30802858,-17.86926926,-19.4399074,-20.02693039,-17.44834504,-16.48196839,-14.98851774,-14.02646488,-13.69381233,-7.076271309,-9.135651825,-11.01184441,-10.93594476,-7.26151892,-4.954977578,-5.948665224,-9.180150262,-8.423531256,-5.597238945,-2.622828313,-3.678607983,-4.522065291,-5.990976088
491,-18.48736537,-21.37194574,-24.46932287,-23.29306547,-20.53321243,-17.80807999,-19.90833054,-20.57987866,-20.70851061,-19.10786629,-18.56461502,-17.21467962,-15.97176195,-15.29879964,-8.314980476,-8.931315222,-11.60972807,-11.1169939,-7.668282604,-3.58320489,-6.908833949,-9.526023271,-8.462688173,-4.623831717,-3.75879365,-4.508213944,-5.098896415,-5.781941217
492,-19.7545352,-21.52372117,-23.15805814,-21.76251432,-19.26562905,-17.72848045,-19.88080212,-20.17971683,-19.54337778,-18.17332035,-17.9384562,-16.70844645,-15.48131217,-15.60183748,-8.418347841,-9.286863954,-11.1019856,-10.96849844,-7.610211693,-4.548827269,-6.633811136,-9.63240433,-8.975202391,-5.310272098,-3.578115044,-3.98566731,-5.247852965,-6.855239473
493,-18.22986168,-21.44725775,-24.87967924,-23.01044062,-19.5676188,-17.17061793,-19.04846387,-19.43921567,-19.57900173,-18.67510953,-17.58630107,-16.43385768,-15.41090529,-15.59638951,-8.386848005,-9.244114701,-11.96469606,-10.6532334,-6.918861933,-3.598807091,-7.366784849,-8.734957973,-7.15459476,-3.762268719,-3.408329006,-4.115133631,-5.093761819,-6.567318302
494,-19.95784982,-21.74216677,-24.16582973,-23.56361956,-20.21393868,-17.77731896,-19.51724975,-20.27796132,-19.64876639,-18.75880227,-17.96645888,-16.63768722,-15.24692516,-15.47142298,-8.637824123,-9.759039764,-12.08985764,-11.14836881,-6.988121679,-3.410048157,-6.895514789,-9.745010835,-7.989306955,-3.971642489,-2.866967199,-3.765107116,-4.649623318,-6.255728203
495,-19.74890973,-21.30859124,-23.34574392,-22.04356263,-19.22244071,-17.34099299,-19.85464592,-20.40233637,-19.63835714,-18.17908505,-17.48632465,-16.84929678,-16.45444525,-16.49019929,-8.712501348,-8.910929999,-11.11643895,-10.61503286,-7.977529753,-5.085153459,-7.862353705,-9.421388484,-8.217279566,-4.773250693,-3.851572426,-4.292706202,-5.35440046,-6.323265458
496,-21.24557732,-21.77778681,-22.89041152,-22.14295337,-19.43832958,-17.96386543,-19.70621938,-19.9449321,-19.39980656,-18.80361536,-18.17586449,-16.85495129,-16.77702783,-17.40920281,-8.324727147,-8.878759065,-10.4765375,-9.733539252,-7.211334918,-4.302284917,-8.071798189,-9.661985706,-7.444296653,-3.598893145,-4.133697917,-5.212026561,-6.087394795,-6.867512702
